"subject" "desc" "mean_data" "meantBodyAccX" "meantBodyAccY" "meantBodyAccZ" "meantBodyGyroX" "meantBodyGyroY" "meantBodyGyroZ" "meanTotalBodyAccX" "meanTotalBodyAccY" "meanTotalBodyAccZ"
24 "LAYING" "-6.16e-01" -0.0072294755528125 -0.00670919774703125 0.0054773815203125 0.120324866640625 -0.09079669831875 0.13521968375 0.05473560109375 0.75184054375 0.6765068453125
24 "SITTING" "-6.17e-01" -0.0146478168484375 0.01742339173125 0.0200788188523437 0.0378007402289062 -0.0738419484765625 0.077513859375 0.98066054296875 0.24516019375 0.13983769796875
24 "STANDING" "-5.88e-01" 0.000228744846875 0.0025251726784375 0.0231331752890625 0.000227686890625001 0.0137550985648438 -0.0137647280539062 1.023305975 -0.119309756015625 -0.00170464183046875
24 "WALKING" "-4.55e-01" 0.001429846425 -0.0201087731268438 -0.00140036117820313 -0.02001408578125 0.0159811060851562 -0.0135865906171875 1.02051502890625 -0.0762603270859375 -0.1395105075625
24 "WALKING_DOWNSTAIRS" "-3.73e-01" 0.0224073382296875 -0.014922144034375 0.0047178132265625 0.0200555471015625 0.0156665081359375 -0.012437314390625 1.029662875 -0.091669798375 -0.144939672953906
24 "WALKING_UPSTAIRS" "-4.33e-01" -0.009827570609375 -0.019803659765 -0.0515839010734375 -0.009268126703125 -0.0031595183640625 -0.0279812198320313 1.00404231171875 -0.172062112898438 -0.230251905960938
25 "LAYING" "-4.83e-01" -0.161031168460938 -0.302680231421094 0.123253988685156 -0.299672676679687 0.0499885648671875 -0.0939314238359375 -0.250525277265625 0.450511337210938 0.76728693515625
25 "SITTING" "-6.12e-01" -0.0104614673265625 0.0144722734946094 -0.0176796090710938 -0.0572951143359375 -0.0411234298296875 0.15810858078125 0.78213512890625 0.50844891328125 0.37927129375
25 "STANDING" "-5.95e-01" 0.00562224176484375 -0.00158063002476562 0.0005551771078125 0.0420471685726563 -0.0359718878828125 0.0064957443734375 0.97265307109375 -0.149137165625 0.301320128125
25 "WALKING" "-4.29e-01" 0.0053941224953125 -0.001757240046875 -0.028993637828125 0.352824438789063 -0.0507147073203125 0.0403608472734375 0.9740594890625 -0.0951998535 0.295208707265625
25 "WALKING_DOWNSTAIRS" "-4.34e-01" -0.0034337860625 0.0232887453695312 0.00280836713359375 -0.0159832384375 0.011533939375 0.0287864644851562 0.9582244890625 -0.0207862865976562 0.310117222109375
25 "WALKING_UPSTAIRS" "-4.70e-01" 0.0041360841796875 -0.0212761922429687 -0.0792855099375 0.540493795 -0.04374691578125 0.154002920046875 0.98718608984375 -0.141002857153125 0.189924946523437
26 "LAYING" "-5.57e-01" -0.056958025021875 -0.0199659663804687 0.0153593859820312 0.0347770715132813 -0.008112192109375 0.37957492578125 -0.10811649390625 0.77555090390625 0.65404403515625
26 "SITTING" "-6.17e-01" -0.023733897765625 0.0279457265007813 0.0397238601742188 0.00638214521838359 -0.0285681160039063 0.0564344199609375 0.953258553125 0.20100824765625 0.303312446875
26 "STANDING" "-5.88e-01" -0.00112983548101562 -0.00400237665234375 0.0065070810859375 0.119420947 -0.083109340546875 0.108965856484375 1.01148505625 -0.077112563046875 0.17059790234375
26 "WALKING" "-4.31e-01" 0.00162792242890625 0.0242414672578125 0.00145742451453125 0.0221986994609375 -0.0184091215625 -0.0450254044765625 1.0154615625 -0.110191142585156 0.111496992367188
26 "WALKING_DOWNSTAIRS" "-3.93e-01" 0.0050698338984375 0.0210611431328125 0.01855891271875 -0.067760380953125 0.0117987167929688 0.00369015325234375 1.00691835546875 -0.035766714740625 0.15896569784375
26 "WALKING_UPSTAIRS" "-3.92e-01" 0.0108210077578125 -0.0397213113773437 -0.0387486106804687 0.0721622818445312 -0.05295984628125 -0.02849629359375 1.02993339765625 -0.218926566735937 -0.007372650484375
27 "LAYING" "-6.24e-01" -0.0143791240026563 -0.00793389351226562 0.0123599955304687 -0.0181269895914062 -0.09808482578125 0.165066923828125 -0.0490327196875 0.58306146015625 0.8261594296875
27 "SITTING" "-5.93e-01" -0.0356033513960938 0.0357409151796875 0.0339131575859375 0.00030059773359375 -0.148808900703125 0.13440461640625 0.79155353359375 0.4139443 0.4665510734375
27 "STANDING" "-6.27e-01" 0.000250372856640625 -0.0080453008390625 -0.012394873525 -0.00302631161640625 -0.00844159293132813 -0.0163583643617187 1.0191195078125 -0.1733679328125 0.00534668171054687
27 "WALKING" "-4.16e-01" -0.00317657435390625 0.0079725259375 -0.0002140940796875 -0.463465341671875 0.107880354210938 -0.0123224846992188 1.02007459375 -0.155782458233594 -0.014307623590625
27 "WALKING_DOWNSTAIRS" "-3.34e-01" 0.0280458168984375 0.010676095046875 0.0041573265921875 -0.35264492024375 0.0472588623828125 -0.014397670359375 1.0219910953125 -0.138688231350781 -0.00448816046801562
27 "WALKING_UPSTAIRS" "-4.14e-01" 0.0034150888671875 -0.02461111074375 -0.041353140359375 0.538372239765625 -0.0376759184765625 -0.088582866171875 1.0237035 -0.197138041914063 -0.168664106945313
28 "LAYING" "-6.27e-01" 0.0052695397484375 -0.0108755359757812 0.0103179248953125 0.229018632039063 -0.015327341925 -0.188167466875 -0.1431781515625 -0.40641425546875 -0.9135475359375
28 "SITTING" "-5.84e-01" -0.0205083129208594 0.040161292659375 0.0525800272390625 -0.0190433666765625 -0.0359320444304687 0.0275691126109375 0.9167602453125 0.13583278 0.4287351
28 "STANDING" "-5.81e-01" 0.00160999595273438 0.0186862283359375 0.02085131890625 0.058578157078125 0.0023930786328125 -0.00358959858515625 1.00838943359375 -0.21069828046875 0.0491483345625
28 "WALKING" "-4.46e-01" 0.0018521189 0.0049457356171875 0.00175764036015625 -0.65190372140625 0.212120187507813 0.0916112261953125 1.00390774296875 -0.230049096546875 -0.10353480984375
28 "WALKING_DOWNSTAIRS" "-4.04e-01" 0.0024367138275 0.011981929625 0.0243358548453125 0.022764497671875 0.0335500530844531 -0.003678415390625 0.99256712578125 -0.203736443773437 -0.0821561268015625
28 "WALKING_UPSTAIRS" "-4.12e-01" -0.0280814315859375 -0.0556715319135156 -0.022917991078125 -0.532192296851563 0.255627030257812 0.109785205375 0.9424335296875 -0.32151487203125 -0.2698353503125
29 "LAYING" "-6.10e-01" 0.0379935096210937 -0.00138471316367187 -0.007130017886875 0.00608370838359375 -0.121371772578125 0.22507537578125 0.03324389921875 0.779957603125 0.645527284375
29 "SITTING" "-5.95e-01" -0.005452600921875 0.0209595323984375 -0.0018632453234375 -0.06037040853125 -0.081546005078125 0.07396606984375 0.92450348359375 0.20695946796875 0.37664308359375
29 "STANDING" "-6.27e-01" -0.000327061428984375 -0.00735468616015625 0.00862722339070313 0.000204409828125 -0.0125333638515625 0.00480024785 1.0232037984375 0.0313023570710938 0.067215359921875
29 "WALKING" "-3.37e-01" -0.00105141458046875 -0.0235881737109375 0.0206261574164062 0.340546252515625 -0.019630352859375 -0.0052139744921875 1.0216260765625 -0.126634513314063 0.104797419898437
29 "WALKING_DOWNSTAIRS" "-3.42e-01" 0.0282156914375 -0.0051717595234375 0.0128108498828125 -0.108129202896875 0.0380606441640625 -0.0124406468234375 1.0166083671875 -0.0606712085546875 0.13763169334375
29 "WALKING_UPSTAIRS" "-3.75e-01" -0.0152446523515625 -0.0290737500390625 -0.0614728384375 0.368232618296875 -0.13561144584375 0.0549196004921875 0.98297067890625 -0.173280104234375 0.095065053965625
30 "LAYING" "-6.13e-01" 0.00231742431304688 -0.00364102374140625 0.00911212240078125 0.166018658271094 -0.104456934437031 0.125810179921875 0.090475347265625 0.6522741109375 0.76580543515625
30 "SITTING" "-6.22e-01" -0.0101993653953125 0.0113814966796875 0.0264893326015625 -0.0211016352734375 -0.0777756748984375 0.03847852740625 0.98783403125 -0.0166029305928906 0.28145486328125
30 "STANDING" "-6.09e-01" -0.00124542977710937 0.00060146283203125 0.00284422343601562 -0.0118877404210937 -0.0234366749015625 0.0186364098226563 1.024606215625 -0.04660011875 0.0587887551640625
30 "WALKING" "-4.05e-01" -0.0121487804375 -0.0149135893023438 0.014280925859375 0.320640871875 -0.0435266931015625 -0.027605781625 1.00570103515625 -0.168344330110156 -0.0542092303125
30 "WALKING_DOWNSTAIRS" "-3.67e-01" 0.006004241453125 0.0120452043046875 0.0245289234601563 0.00874565140625 0.0261228372015625 0.0061848562890625 1.0164513828125 -0.114509289785156 0.0212037213273438
30 "WALKING_UPSTAIRS" "-4.82e-01" -0.0162434572109375 -0.0240306836796875 0.0129666832984375 0.543521800296875 -0.0213517210469297 0.0171176266484375 0.99731188984375 -0.213513793301797 -0.0401776504273438
